GeneSymbol,correlation,pvalue
CPVL,0.632298987783092,0.0184242566316813
CPXM2,0.560235644722101,0.0365248500584721
CPZ,0.136320301024976,0.344701750551857
CRABP1,0.337694965718657,0.154895906203524
CRB1,0.70129131097933,0.00809396793246645
CREB3,0.65325277568677,0.014645837269537
CREB3L1,0.643400689427943,0.016346880091127
CREB3L3,-0.290920973394779,0.807281665600454
CREBZF,0.209835541577929,0.267869608565667
CREG1,0.165904056355416,0.312945223948761
CREG2,0.511318856024155,0.0539658532977761
CRELD2,0.794159082089635,0.00175436882885431
CREM,0.533575270109303,0.0454741278057369
CRH,0.549720059266084,0.0398994378309376
CRHBP,0.59588945862974,0.0265187295501318
CRHR2,0.943436839394076,6.5650272059832e-06
CRIM1,0.695415345989109,0.008752302096194
CRIP2,0.851262532103736,0.000443739070556003
CRIP3,0.611658711725846,0.0227629766619227
CRIPAK,0.564704712428403,0.0351505494567283
CRISPLD1,-0.419750483338547,0.900644134849938
CRKL,0.0425828110523308,0.450533873576341
CRLF1,0.731297581370094,0.00527356527197415
CRLS1,0.700728381304887,0.00815544589944547
CRMP1,0.551765472386874,0.0392273965736885
CROCCP2,0.47010530359244,0.0722657239073809
CROT,0.843231403784068,0.000555402153306825
CRTAC1,0.726053995029305,0.005704947676562
CRY2,0.694496452888301,0.00885861388335685
CRYBA1,-0.035816329270858,0.541631618564695
CRYBA2,-0.314676174076595,0.827030259326428
CRYBB1,-0.0582128539279394,0.567498624434448
CRYGD,0.269681881642608,0.211284083174266
CRYGN,0.547063633627288,0.0407836173715565
CRYGS,0.0669149309070554,0.422509567293388
CRYM,0.718804530903045,0.00634271576705031
CRYZ,0.465941396300516,0.074305974928024
CS,0.596846856541736,0.0262793982422012
CSAG1,-0.419368659927328,0.900418428345657
CSDC2,0.816560008187271,0.00108134176594325
CSF1R,0.629548786503282,0.0189659879132512
CSF3R,0.0937771381428641,0.391946256422338
CSGALNACT1,0.476134116475228,0.0693747015276361
CSMD2,0.40499843023429,0.108299666682287
CSMD3,0.552333158055654,0.0390422246757522
CSN1S1,0.833484549367718,0.000717859733618393
CSPG4,-0.126252097412811,0.644270056445503
CSPG5,0.749570185945327,0.00395398446125739
CSRP2BP,-0.200282795680938,0.722562593907466
CSTB,-0.423618025640562,0.902913037742474
CSTF2,0.370426990355584,0.131054873581581
CSTF2T,0.52978344820371,0.0468539766207596
CSTF3,-0.068254794920403,0.579025380404404
CTC1,-0.115908133198529,0.632835558022344
CTCF,0.422434717917057,0.0977778078046779
CTGF,0.19180126395168,0.286045123756074
CTH,0.386097001750435,0.120429540428482
CTNNA1,0.0822744896841638,0.404976417243144
CTNNAL1,0.707527086310325,0.00743502527590079
CTNNB1,0.471863890783795,0.0714147353497893
CTNNBIP1,0.538564392860012,0.0436997616347249
CTNND2,0.832609005055439,0.000734020528023771
CTPS2,0.302114206585746,0.183276652012239
CTRL,0.280209187845646,0.201976900149087
CTSA,0.714498748440917,0.00674503877101279
CTSC,-0.00793720009827171,0.509239053071473
CTSH,0.443189021157475,0.0860877269730969
CTSL1,0.357998493034736,0.13984680097495
CTSO,0.474389569147281,0.0702036283278491
CTSZ,0.835297833782665,0.000685239566615098
CTTN,0.485984655358025,0.064810386673569
CTTNBP2,0.47368436090153,0.0705404748452341
CTXN1,0.817336498355243,0.00106216225122329
CUBN,-0.0137986241682552,0.516059475949112
CUL2,0.222281124146962,0.255614270723196
CUL5,0.808537927419674,0.0012949459175264
CUX1,0.854418352676797,0.000404847617714071
CUZD1,0.356175745369879,0.141163170947254
CX3CR1,0.716601574280665,0.0065463230961407
CXADR,0.200742924101346,0.276973430499107
CXCL1,0.478213428002464,0.0683948206354458
CXCL13,0.182488811395196,0.295613885871591
CXCL16,0.11988234640792,0.362759240428944
CXCL2,0.284432079306506,0.198301154958394
CXCL3,-0.663967805524011,0.987058438450584
CXCR7,0.375369423547266,0.127648051136985
CXorf1,0.564693577393349,0.035153929754199
CXorf21,0.330059339799392,0.160773223950203
CXorf23,0.0161727936521684,0.481178918392236
CXorf36,0.446149560356328,0.0844937441048231
CXorf40A,-0.0625147993338912,0.572442936193761
CXorf57,0.806731780363915,0.00134707558369054
CXXC11,0.813826701925607,0.0011509157918096
CXXC4,0.736527761280077,0.00486737926644387
CYB5A,0.549804525247039,0.039871535002765
CYB5B,0.557488342653623,0.037387307630598
CYB5D2,0.0771424379750648,0.410818821363401
CYB5R1,0.711052503921047,0.00708006364467615
CYB5R3,0.290678256452969,0.192925725160136
CYB5R4,0.673049873057976,0.0116109973759069
CYBB,0.812410067023563,0.00118826067916468
CYBRD1,0.592250229798302,0.0274420686142126
CYC1,0.716779088939938,0.006529743915622
CYGB,-0.340401279610667,0.847158805719057
CYHR1,0.278510275926839,0.203465067931325
CYLD,0.187632284367983,0.290313881215895
CYP11A1,0.15053806536931,0.3293129816144
CYP1B1,0.302777048889127,0.182725103044846
CYP1B1-AS1,-0.0622884142424054,0.5721829744893
CYP26A1,0.43508528222826,0.0905446537782382
CYP26B1,0.706655111785574,0.0075247596948527
CYP27C1,0.0289765836201949,0.466301244313974
CYP2B7P1,0.079300146675353,0.408360405747035
CYP2C18,0.758787136495247,0.00338885777000892
CYP2C19,0.404271052185384,0.108752529195377
CYP2D7P1,-0.385203771842143,0.878978628596117
CYP2E1,0.792157575930697,0.00182677199896375
CYP2J2,0.383470174812863,0.122174790844092
CYP2R1,-0.128358787338113,0.646586147856554
CYP2W1,0.0190992344517406,0.477775950393966
CYP46A1,0.633093844557276,0.0182697175372811
CYP4F12,-0.0273810984477425,0.531846601880609
CYP4Z1,0.286743689327105,0.196303211248233
CYS1,0.316081773583634,0.171835755244332
CYSTM1,0.202666071115079,0.275037592794649
CYTH1,0.121069395927729,0.361446325289776
CYTH4,0.580256160902071,0.0306400695842951
CYTL1,0.779358248258651,0.00234331710237862
DAB1,0.52092772542106,0.0501829984544664
DACH1,-0.0392398176644595,0.545597294140823
DACH2,0.203916668123333,0.273781691788912
DACT1,0.472968990346312,0.0708832145832349
DACT2,0.096846522085619,0.388485503978616
DACT3,-0.0766581702133365,0.588629022429903
DAD1,0.374722471912521,0.128091090590133
DAGLA,0.453314788299875,0.0807115754799656
DAK,0.536089271661289,0.0445742045623283
DAND5,-0.0025444943255643,0.50296203549736
DAP,0.812963736552018,0.00117355916804918
DAP3,-0.335149246812028,0.843157718305403
DAPK3,0.816766490596045,0.001076216585997
DARC,0.189883065672673,0.288006185299121
DAZAP1,0.501531204658886,0.05800448869409
DBC1,0.936919099100978,1.06225815080064e-05
DBF4,0.464069372872172,0.0752348637972454
DBH,0.472538138867391,0.0710901442344537
DBI,0.36794538902709,0.132784677332077
DBNDD1,0.566320908965452,0.034662229483828
DBNL,0.168223323719698,0.310500023307303
DBP,0.12287367261446,0.35945330681779
DBX2,0.422437162797367,0.0977763773808822
DCAF15,0.515469921273057,0.0523096781439756
DCAF4,-0.140443870854695,0.659784392615174
DCAF7,0.294407829308039,0.189751353674096
DCAKD,0.491908099774304,0.0621601842045139
DCBLD1,0.404004582348434,0.108918711419247
DCBLD2,0.916061095734894,3.72553608384859e-05
DCC,0.224466445801765,0.253487570833172
DCDC2,0.493071085427397,0.0616481329082221
DCHS2,0.888443039077096,0.000128607556921845
DCLK1,0.223706396048779,0.254226364276346
DCLK2,0.610337454263402,0.0230626470857316
DCLRE1A,0.549161995424696,0.0400841176465812
DCLRE1B,0.0791180049552139,0.408567818114456
DCN,0.192910172184463,0.284913822173677
DCP1A,0.843579866521924,0.000550159650861572
DCP2,0.204250889081956,0.273446448619803
DCPS,0.673661579573591,0.0115250253692621
DCTD,-0.290464735596699,0.806891738300993
DCTN3,0.331719628515555,0.159485226542008
DCTN6,0.483281926939223,0.0660431211808025
DCTPP1,-0.0678118072082615,0.578518002129261
DCUN1D2,0.92734216457009,1.97856703420081e-05
DCUN1D3,0.5779003738397,0.0312965884579831
DCUN1D5,0.0236509476462578,0.472485779888611
DDA1,0.151401069450031,0.328386237877487
DDAH1,0.656485007717604,0.0141160300063117
DDAH2,0.873327898502471,0.000222720973565259
DDB1,0.270542366910459,0.210515697657704
DDB2,0.555085405371299,0.0381527412972809
DDHD1,-0.322932260846059,0.833634837716868
DDHD2,0.168583219761193,0.310121198434964
DDIT4L,0.194869832367568,0.28291889248029
DDR2,0.578590652201228,0.0311032419148634
DDRGK1,-0.498720179959003,0.940800650728266
DDX1,0.460103654755318,0.0772265185788212
DDX19B,0.733840837467491,0.00507309608932357
DDX25,-0.464268278207268,0.924864175021592
DDX3X,0.44742799515832,0.0838110799552288
DDX3Y,0.435433794649188,0.0903501455273521
DDX4,-0.201150385970907,0.723437177330511
DDX46,0.276522355076721,0.20521318926653
DDX54,0.163444165504651,0.315546092981461
DDX55,0.48728412004373,0.0642229446535371
DDX59,0.290025812707271,0.193483763705984
DEAF1,0.366545303122729,0.13376627378211
DEFB1,0.56558884165681,0.0348828483464889
DEFB118,0.128803584216753,0.352925410319708
DEGS2,0.265694331820895,0.214862381986127
DENND1A,0.711807380675205,0.00700567526827457
DENND1B,0.534588375989516,0.0451100445608964
DENND1C,0.15582091998244,0.323653632352347
DENND2C,0.145285022851027,0.334972450310441
DENND2D,-0.0530503169341785,0.561553782682836
DENND4A,0.470246807354522,0.0721970149617431
DENND4B,0.818751820071306,0.00102785778115082
DENND4C,0.628093226246851,0.0192571413223725
DERL1,0.445839348400606,0.0846599066653705
DERL2,0.569044965581182,0.0338495445266071
DES,-0.00659601249586044,0.507678059588538
DEXI,0.80317640276515,0.00145423383197065
DFFB,0.666664482204473,0.0125357859391669
DFNB31,0.496899423691976,0.0599816637684003
DGCR8,0.489150147325517,0.0633853333733305
DGKA,0.469293004491829,0.0726609410227093
DGKB,0.886068558436894,0.000140892039102059
DGKD,-0.224316082058294,0.746366344249202
DGKG,0.829107197868135,0.000801396613553087
DGKI,0.535624378582404,0.0447397261427625
DHCR24,0.416913274851813,0.101040358580221
DHCR7,0.453469860696039,0.0806309018479651
DHDDS,0.54923780285688,0.040058997396079
DHDH,0.439413674308225,0.0881469948111732
DHRS12,0.23441944626444,0.243899468915883
DHRS2,0.413202159592887,0.103269315503437
DHRS3,0.295433335376935,0.188883164612781
DHRS4,0.115827767439217,0.367253673414725
DHRS7,0.36480828648098,0.134989764796193
DHRS7B,0.00719289013200977,0.491627227995852
DHRS9,0.250659049617567,0.228610121635569
DHX33,0.219391338939202,0.258438229456009
DHX35,0.538272799360739,0.0438021851771662
DHX58,0.418436649287781,0.100133799314268
DHX8,0.475499660277096,0.0696754462251296
DIAPH1,0.454232738985603,0.0802347556766431
DIAPH2,0.769613153910417,0.00280340026424515
DIDO1,0.512151449741848,0.053630977030779
DIO2,0.75897059429135,0.003378248695136
DIO3,-0.0885851885081282,0.60218386854599
DIP2A,0.505459553048347,0.0563609014917372
DIRAS1,0.0292162544761592,0.466023068180178
DIRAS2,0.302778124003116,0.182724209138072
DIRAS3,0.803652046534935,0.00143954318060229
DIRC2,0.247100986375133,0.231921506693938
DIS3,0.497279151807146,0.0598179633143146
DIS3L,0.226664840868597,0.251355893417936
DIS3L2,0.60166921424247,0.0250963525183037
DISC1,0.041941314969602,0.451275984258091
DKK1,0.37839834743559,0.125585464358968
DKK2,0.129966691049014,0.351649118435517
DKK3,-0.179162447271666,0.70093921891645
DLC1,0.605824755117487,0.0241066479938254
DLEC1,0.514939677034367,0.0525193652965274
DLEU1,0.0756891603030406,0.41247626339399
DLEU7,0.552661411966139,0.0389354188804533
DLG2,0.829914679547654,0.000785465807832705
DLG4,0.412727694073512,0.103556380817161
DLG5,0.683024954845712,0.0102647988781074
DLGAP1,0.301326298789261,0.183933375100621
DLK1,0.0722596583651649,0.416392607775405
DLK2,0.505228917579388,0.0564565557483893
DLL3,0.210279035557858,0.267428764386903
DMBT1,0.496205118195362,0.060281721398841
DMC1,-0.0345840185627242,0.540203291984233
DMD,0.871195033103213,0.000239332169885302
DMGDH,0.731074667175763,0.00529140605444343
DMKN,0.675475421679964,0.011272757042368
DMRT2,0.290206446321064,0.193329185942978
DMRT3,0.828196238355862,0.000819657930817457
DMWD,0.535093801984182,0.0449291288261423
DNAH10,-0.192037112628374,0.714195634456604
DNAH14,0.242837131621241,0.235918416635803
DNAH2,0.374428054273694,0.12829300085606
DNAH5,0.679662606132343,0.0107054246915266
DNAH6,0.525834123658377,0.0483201036294141
DNAH7,0.504339417841296,0.0568264508173459
DNAH9,0.0124806787343663,0.485473822886611
DNAJA1,0.239577883332368,0.238994474340304
DNAJA4,0.894446913525724,0.000101167545466247
DNAJB1,0.378884521304576,0.125256187419049
DNAJB5,-0.0807413603502029,0.593280016422559
DNAJC1,0.277278583710329,0.204547321386724
DNAJC12,0.250759647499391,0.228516816752344
DNAJC16,0.162421152952006,0.316629958187418
DNAJC19,-0.356505487696544,0.859075474854491
DNAJC2,0.0733578663642829,0.415137742177209
DNAJC21,0.596211043122558,0.0264381739293079
DNAJC22,0.502237416956811,0.0577067667531763
DNAJC25,0.418453513928854,0.100123790547687
DNAJC27,0.364624095491063,0.135119870366851
DNAJC30,0.0954078679073824,0.390106706109701
DNAJC4,0.572970579072191,0.0327011242516487
DNAJC5G,0.856713616659102,0.000378217884640503
DNAJC8,0.0638843061196561,0.425984991313881
DNAL1,0.541290474125187,0.0427498672220375
DNAL4,0.313328889724001,0.174060343716054
DNALI1,0.14852230308934,0.331480977204452
DNASE1L2,-0.280437885367507,0.798223018407873
DND1,-0.26071408190727,0.780628272397174
DNM3,0.0427881784744481,0.450296325510545
DNMT3A,0.280982199018001,0.201301555407934
DNMT3B,0.55916709710525,0.0368586966582737
DNPEP,-0.316202378592253,0.828261362300539
DOC2A,0.845252005872695,0.000525518412008877
DOCK4,0.457681575320246,0.0784589265643934
DOCK7,0.852700746932245,0.000425681453235527
DOCK8,0.516294662059374,0.051984615405276
DOCK9,0.575382160221614,0.0320088366542638
DOK1,-0.476203556709162,0.930658164635249
DOK3,0.847723644045576,0.00049062678856017
DOK4,0.368146570679943,0.132643965040375
DOK6,0.865634974088122,0.000287049788729325
DOK7,0.466347518920065,0.0741054118169616
DOM3Z,0.589878505295506,0.0280554881482908
DOT1L,0.442749349758549,0.0863260122702243
DPF1,-0.00241597681382521,0.502812430876318
DPF3,0.392547198254015,0.116205604211728
DPH3,0.470568490325302,0.072040970546262
DPH5,0.441476609637763,0.0870180682772296
DPM3,0.81708161184822,0.00106842979848973
DPP10,0.169654486144402,0.308994569522522
DPP3,0.246695399177939,0.232300361388886
DPP4,0.778040212797604,0.00240202843505445
DPP6,0.718706720460454,0.00635165746934268
DPP7,0.247807519965476,0.231262217148395
DPP8,0.312794999835709,0.174493508855952
DPT,0.811135341578294,0.00122262961127243
DPY19L2,-0.0196509341186208,0.52286544231455
DPY19L2P2,0.24824855789434,0.230851106297823
DPY19L2P4,0.362349641459543,0.136732271824606
DPY19L3,0.0206392398045671,0.475985700004652
DPY30,0.176849437053463,0.301466393052077
DPYS,0.032643286851732,0.462046998896189
DPYSL3,0.940116434775826,8.44517913161925e-06
DPYSL4,0.138693196356929,0.342117980357817
DPYSL5,0.555625210963454,0.037979887452158
DQX1,-0.187685095337038,0.709740346567571
DR1,0.461565057472691,0.0764887957382106
DRD2,0.308292507120261,0.178168849270866
DRD5,0.919984259937467,3.02106293153681e-05
DRP2,0.709749800896306,0.00720977293562235
DSC1,0.514193034870556,0.0528155538456166
DSCAM,0.262512423969905,0.217738301274058
DSCAML1,0.536724727927294,0.0443486099066729
DSCC1,0.543032138488089,0.0421502071359102
DSEL,0.774840849507067,0.00254904972312096
DSP,0.236600498847741,0.241820150417429
DSTN,-0.257687575373617,0.77786631431582
DSTYK,0.527800146086652,0.0475865408854265
DTL,0.223278286356204,0.25464290895484
DTNB,0.678880217005042,0.0108098534987634
DTNBP1,0.449623240718576,0.0826468046422441
DTWD1,0.326494957645883,0.163557110179669
DTWD2,0.366801396823429,0.133586422036158
DTX1,0.170178402070846,0.308444114399067
DTX2,0.13535769056786,0.345751613376332
DTX3,0.702601333390938,0.00795218836914611
DUS1L,0.5377914851254,0.0439715959024437
DUSP13,0.332082597434062,0.159204388434203
DUSP18,0.611920650447451,0.0227038877700885
DUSP2,0.545873202339784,0.0411840382736307
DUSP22,0.3941066747067,0.115197517353241
DUSP23,-0.650517269997909,0.984894972170109
DUSP3,0.0569643012120822,0.433938019906931
DUSP5P,0.105057908480275,0.379263406382619
DUSP6,0.506065840909392,0.0561099480460276
DUSP7,0.68683329499746,0.00978151283661572
DUSP8,-0.529975472253857,0.953216554408984
DUSP9,-0.197452829058856,0.719702128423787
DVL2,0.525135768549963,0.0485824476489775
DYDC2,0.462341928841156,0.0760984243219488
DYNC1I1,0.229828272290041,0.248302210315879
DYNLL1,0.527776292656255,0.0475953969914603
DYNLT3,0.641586537672214,0.0166745402824065
DYRK2,0.410029353820487,0.105197981083723
DYRK3,0.596927486496956,0.0262593100223555
DYRK4,-0.175801707415663,0.697441583193937
DZIP1,0.279262554281605,0.202805445595019
DZIP1L,0.118236571923111,0.364581713886105
DZIP3,0.350682316986988,0.145171978237538
E2F1,0.855356136504598,0.000393802232726042
E2F3,0.738386881623239,0.00472863868266389
E2F5,0.769754253710546,0.00279629975318275
E2F6,0.263044043826706,0.217256540372974
EAF1,0.0128056664275575,0.485095714806399
EARS2,0.132299257243524,0.349093712995261
EBF4,0.171246477311483,0.307323031785239
EBI3,0.476023728422875,0.0694269686027469
EBNA1BP2,0.0569938440141963,0.433904018197192
EBP,-0.456307143921284,0.920836326888174
EBPL,0.171559919649159,0.306994313772611
ECE2,0.775955029894121,0.00249711794341832
ECEL1,-0.258319669711957,0.778444499270626
ECHDC2,0.340922450823086,0.152447219395595
ECHDC3,-0.177314840132553,0.699018217298198
ECHS1,0.44032358545059,0.0876479543687044
ECM1,0.862127796760637,0.000320639728025863
ECSIT,0.815870474420822,0.00109858894372965
EDA,0.735476391395933,0.00494713771827953
EDARADD,0.217650849970149,0.260145447986516
EDEM1,0.526482986664319,0.0480771856935459
EDF1,-0.053070006448778,0.561576478277246
EDN1,0.305609762504192,0.180377627564902
EDN3,0.281793344271704,0.200594092367009
EDNRA,0.893418133407769,0.000105519063691453
EDNRB,0.712919191436763,0.00689714146099136
EEF1B2,0.460416502603091,0.0770682200538956
EEF1E1,0.205015384778476,0.272680243441113
EEF2K,0.475935454002272,0.0694687830988829
EEPD1,0.636623536294784,0.0175943669631467
EFCAB1,0.624142808629108,0.0200629749539185
EFCAB4A,0.013461612562818,0.484332585803629
EFCAB4B,-0.494399649745351,0.938933507006553
EFEMP1,0.660143523256251,0.01353280880798
EFEMP2,0.494432916217881,0.0610519743798225
EFHA2,0.56440897437094,0.0352404017460262
EFHC1,-0.0565998057280382,0.56564243815042
EFHC2,0.769385700209055,0.0028148742336155
EFHD2,-0.0662239731040192,0.57669849222078
EFNA5,0.68550094322764,0.00994870238705887
EFNB2,0.646293345952027,0.0158337978468078
EFNB3,0.70553824211768,0.00764083083970158
EFR3B,0.926260730633876,2.11121820160252e-05
EGF,0.579607572232376,0.0308198800096586
EGFL6,0.284415619281656,0.198315417512476
EGFL7,0.133318309209906,0.34797906321253
EGFLAM,-0.288408380452597,0.80512935733948
EGLN1,-0.427355602064771,0.905075774096237
EGR1,0.438370567775731,0.0887212194934594
EGR2,-0.633958291245224,0.981897323312202
EHD2,0.579980419473064,0.0307164271451612
EHF,-0.119939398410273,0.637303891397275
EHHADH,-0.0778908258996178,0.590034195466779
EHMT1,0.646394528257578,0.0158160578924948
EID2B,0.335031285740773,0.156932789780608
EID3,-0.262554499240615,0.782299846326826
EIF1,-0.386193830611023,0.879634515143122
EIF1AX,0.301281219782078,0.183970984917034
EIF1AY,-0.725407860169993,0.994240181629226
EIF2A,0.582903407816186,0.0299135425744484
EIF2B2,0.430683770578224,0.0930231244537614
EIF2C1,0.112703294550527,0.370727358870375
EIF2C4,0.104513857960162,0.379872731219158
EIF2S3,0.713726302325779,0.00681911544812972
EIF3A,-0.308700769471742,0.822166051038387
EIF3E,0.0899988134773725,0.396215990852708
EIF3J,0.569427530825529,0.0337364494259952
EIF4A2,0.170533191686076,0.308071553549094
EIF4E3,0.445772574967047,0.0846956995972784
EIF4EBP1,0.347254873174574,0.147704627790715
EIF4G1,0.0534300630591335,0.438008523196034
EIF5A2,0.900539028338531,7.81263750110558e-05
EIF6,0.0302275408155346,0.464849461185872
ELANE,0.134275996882648,0.346932517425736
ELAVL1,-0.228389283555253,0.75031074255024
ELAVL4,0.354978237570486,0.142031738577684
ELF2,0.427781258099203,0.0946797856958483
ELK1,0.369009291524993,0.132041509734172
ELL,0.671315819949845,0.0118571818453798
ELL2,0.521597141185345,0.0499261104492714
ELL3,0.0716124183582486,0.41713250446949
ELMO1,-0.320660311207482,0.831830877884037
ELMO2,0.596878021917719,0.0262716324258383
ELMO3,-0.338926166851824,0.846040706092465
ELMOD1,0.0533312188725098,0.438122444693253
ELMOD3,0.205688060761825,0.27200678854415
ELOVL3,0.254099701528334,0.225428915104444
ELOVL4,0.386294700681292,0.120298776842326
ELTD1,0.836625950149795,0.000662062124965551
EMB,0.733100212651638,0.00513089331681957
EMC3,0.622189005005634,0.0204700462984318
EMCN,0.711807703921186,0.00700564353560579
EME1,-0.155770046955759,0.676292026356359
EMG1,0.0960133336278849,0.38942422108145
EMID1,0.818349880679133,0.00103751461022378
EMILIN2,0.484341907206012,0.0655578954405481
EMILIN3,0.0225522603538525,0.473762379090816
EML1,0.702946048119071,0.00791517942989051
EML2,0.709391610395146,0.00724573564927515
EML4,0.131656159633896,0.349797691720457
EML5,0.117518006111347,0.365378220743499
EMP2,0.531334944612174,0.0462861031009979
EMP3,0.0306628867996473,0.464344315108729
EMX1,0.483768628522628,0.0658200420686652
ENAH,0.705448645025625,0.00765019768940234
ENC1,0.824264242172737,0.000902075423309159
ENG,0.529040578282073,0.0471274931556843
ENHO,-0.303335992010244,0.817739329336757
ENKUR,0.861868943768028,0.000323231328069511
ENO1,0.681660650643934,0.0104419977406838
ENO2,0.802335086025135,0.00148049100692231
ENO3,-0.0301756255902264,0.53509029677157
ENOSF1,0.302183345292356,0.183219082124333
ENOX1,0.938418354615674,9.55377154024834e-06
ENOX2,0.473724927620407,0.0705210703701298
ENPP5,0.686902072058831,0.00977293719044117
ENPP6,0.477382280203398,0.0687854440384729
ENTPD1,0.541863471929344,0.0425519626579536
ENTPD2,0.0570574183192366,0.43383084995919
ENTPD3,0.501049586629364,0.0582080936524174
ENTPD4,0.778240270971679,0.00239304785580085
ENTPD6,0.171989114722559,0.306544408593338
ENTPD7,0.199773419622081,0.27795140484721
ENY2,0.563449008051453,0.0355331256131383
EPB41,0.875397423548378,0.000207452308551854
EPB41L1,0.663154665441437,0.0130657166984732
EPB41L3,0.79739583117019,0.00164181108138431
EPB41L4A,0.555293029127106,0.0380861949831649
EPB41L4B,0.805443336386389,0.00138520570849178
EPB49,0.125711049711172,0.356325481073066
EPC2,0.172896856393012,0.305593654874223
EPCAM,0.759739507313201,0.00333404830052186
EPDR1,0.822585302864902,0.000939092260198448
EPHA3,0.852333261607964,0.000430241794678419
EPHA5,0.545619505556874,0.0412697095643118
EPHA6,0.714278010732582,0.00676614771179089
EPHA7,0.529335746565836,0.0470186901704368
EPHA8,-0.0235181532330193,0.527359934249398
EPHB2,0.425640488975449,0.0959130206638033
EPHB3,0.0610237464510035,0.429269735576255
EPHB4,0.0596057356474772,0.430899525347361
EPHB6,0.65747537439851,0.013956436030084
EPHX1,0.717489814708359,0.00646366849592383
EPHX2,0.534389550847962,0.0451813448825052
EPHX4,0.854637380747435,0.000402247229364277
EPM2AIP1,0.514570472815449,0.05266569102346
EPN3,0.475395341124105,0.0697249742069425
EPRS,0.613685272031497,0.0223085743163576
EPS15,-0.0105748297318713,0.512308603358971
EPS8L1,-0.0556822244036464,0.564586014552134
ERBB2,0.528829072513365,0.0472055586612996
ERBB4,0.594237327283452,0.0269352295565707
ERC1,-0.0369122874127804,0.54290153313557
ERC2,0.663498517648701,0.0130131130145183
ERC2-IT1,0.173512856884391,0.304949078681499
ERCC4,0.440174961827656,0.0877293484928827
ERG,0.783272527878965,0.00217519120838159
ERGIC1,-0.401721662511587,0.8896514241559
ERI3,0.094882509851933,0.390699119017884
ERICH1,0.702196684806671,0.00799579025703294
ERICH1-AS1,0.0525270384954941,0.439049447634998
ERLIN1,0.666030683924228,0.0126303340665723
ERLIN2,0.419294117136421,0.0996256718233529
ERMAP,0.426546389124641,0.0953899811518886
ERO1LB,0.368232846857005,0.13258364682299
ERP44,0.362557419677703,0.136584527954284
ERRFI1,0.661353099873644,0.0133437848678034
ESAM,0.725308853550927,0.00576825980510714
ESCO1,0.0575905947713079,0.433217285961439
ESD,0.373674147544037,0.128810853063967
ESM1,0.376549297960374,0.126842315671815
ESRRA,0.798517810160965,0.00160407452506659
ESRRB,0.015913891932581,0.481480035679869
ESRRG,0.923849077078072,2.43155399920266e-05
ESYT1,0.78987285630821,0.00191209905462293
ETFB,0.694457154850311,0.00886318100186055
ETHE1,0.392848179187838,0.116010643412031
ETNK2,0.8639637146483,0.000302706246266257
ETS1,0.465341507888598,0.0746028503876257
ETS2,0.762347664088633,0.00318727448614937
ETV1,0.915827400021881,3.77113661956689e-05
ETV3,0.11214521973652,0.371348728468755
ETV4,0.630899814130098,0.0186984981185144
ETV5,0.0492777019234999,0.442797812333445
ETV6,0.756164429518564,0.00354320866448757
EVI2B,0.645128200142946,0.0160390856727703
EVI5,0.386392275249527,0.120234268576091
EXD1,0.174808192613214,0.303595276809422
EXOC4,0.524508579553097,0.0488188513781028
EXOC6,0.656179641412059,0.0141654969177576
EXOG,0.678372470995952,0.0108780110293065
EXOSC4,-0.327263353114571,0.837045188974532
EXOSC7,0.0436932865336799,0.449249564284498
EXPH5,0.232677716530946,0.245565624857588
EXTL2,0.86775669172852,0.000268064271773534
EYA1,0.627867478486252,0.0193025739812989
EYA2,0.712590442290693,0.00692910645554035
EYA3,0.713461351276278,0.00684465855349054
EYA4,0.972923594637059,2.48955274083422e-07
EZH2,0.42476057384052,0.0964227105550999
F12,0.560390851439646,0.0364765279707894
F13A1,0.584858235820914,0.0293846194156647
F2R,0.356510415320842,0.140920960560382
F5,-0.106023137934614,0.621817022490649
F7,0.555155311716935,0.038130326669057
F8,-0.134898048092145,0.653746736879083
FAAH2,0.365626290355947,0.134412810469934
FABP1,-0.148659732189688,0.668666979110288
FABP3,0.598752373085845,0.0258074625426991
FABP6,0.783314909315955,0.00217342110731604
FABP7,0.957392373557819,1.87227518955385e-06
FADS1,0.689706655696074,0.00942779169843732
FADS2,0.455924495116154,0.0793605753426748
FADS3,0.882921565695308,0.000158522758396524
FADS6,0.483832112067691,0.0657909798144751
FAH,0.673763800672264,0.0115107029485159
FAM101A,0.101635387514034,0.383100608700803
FAM102A,-0.114915910941124,0.631733465291269
FAM105A,0.772829319903843,0.00264481573455841
FAM106A,0.337437722394241,0.155091988411664
FAM107A,0.600179766090389,0.0254577698579555
FAM110A,0.696987332929828,0.00857255386158431
FAM111A,-0.195198299135809,0.717414945491889
FAM114A1,0.177149867412863,0.301153530850967
FAM116A,-0.290885439541719,0.807251310508107
FAM117A,-0.29983567362171,0.814820899644575
FAM118B,0.329408103781878,0.161279949293054
FAM120AOS,0.543343402157258,0.0420436289712527
FAM122C,0.255280852900457,0.224341603293147
FAM123B,0.154110440924593,0.325482412400156
FAM126A,0.769046901231722,0.00283202903067496
FAM126B,0.593092197867889,0.0272265239737667
FAM127A,0.45738560222509,0.0786103573851666
FAM127B,0.110565907919038,0.373108650092734
FAM129A,0.0581158998140663,0.432612909537028
FAM129B,0.582941752941883,0.0299031057242041
FAM131A,0.151189730314115,0.328613106071717
